pvalue,gene_name
0.840757704,NTRK3
0.42408596,
0.624855772,MAGEH1
0.9915456,
0.506423656,PRV1
0.335530814,LOC51219
0.230517583,N143
0.327410366,PRO2955
0.538222396,
0.55647933,
0.152681763,TERA
0.224299737,HNRPC
0.445431264,MIZF
0.79063753,ACVR2
0.969038049,PYCS
0.370611118,C20orf180
0.066389228,KPNB2
0.512436854,LMAN1
0.744996669,
0.586407196,
0.810191712,GAPD
0.549203823,MGC5242
0.75267795,
0.622444828,
0.469388489,
0.309928466,SNX14
0.772351168,CBX3
0.245272576,
0.846995752,LHX3
0.683969619,C22orf1
0.675496253,MT3
0.045494895,KIAA1350
0.510565718,HT017
0.710578654,NPR3
0.724101568,TITF1
0.362322931,CBX4
0.759260842,SMC4L1
0.155573322,DRP2
0.968096775,RASD2
0.753581084,DKFZP586L072
0.48210934,FENS-1
0.839867542,FLJ20581
0.652755494,GAPD
0.090276927,GPR92
0.744867255,
0.512281283,SC65
0.866533154,
0.795008219,POLR2H
0.854964011,
0.966464382,
0.637971442,
0.995100023,SNX12
0.518883806,EIF3S7
0.273848664,FLJ22054
0.138965289,BM045
0.233057261,HBZ
0.511981828,FLJ20898
0.173517554,FOXM1
0.282938989,HRB2
0.699693131,
0.669857403,HSPC043
0.076095774,CROC4
0.092685131,KCNAB3
0.242247271,
0.745555151,
0.685077744,
0.574302194,HT009
0.763254898,MGEA5
0.562316079,IGFBP2
0.154104238,GCGR
0.873642639,ZNF358
0.982678121,
0.977737744,
0.349640808,MIC1
0.521012276,SOS1
0.295516648,
0.820881786,
0.846164426,PPIB
0.715087706,FLJ10948
0.141088658,KIAA0810
0.344132311,
0.532339838,
0.142381541,HSPC059
0.881567521,LOC51270
0.104960159,FLJ20433
0.889955419,
0.211004997,C1orf27
0.198875738,MLLT1
0.252466853,PVRL1
0.465982377,
0.504187293,FLJ21868
0.793011635,
0.145511741,KCNMB1
0.699512397,
0.689448704,
0.748412646,TNFRSF17
0.505079592,
0.502478749,LOC64174
0.857340886,
0.842966142,RNF11
0.553998789,
0.599192053,COX11
0.531339716,PRO0767
0.354110621,HGNT-IV-H
0.554211985,PHF1
0.206721602,
0.528783564,FLJ20136
0.692237943,KIAA1432
0.540756131,FLJ13081
0.745854777,FLJ10579
0.747239257,GNG7
0.480255767,IGSF1
0.542967754,FLJ21901
0.662883639,P2RX2
0.625432057,PLCB2
0.374720284,TMP21
0.39655182,KIAA0455
0.121760638,
0.55518553,FLJ20333
0.490138605,CTBP1
0.68999578,DOC2B
0.159878871,MRPL44
0.661589443,
0.140209145,SCYA24
0.154696132,SMARCA4
0.292432421,KCNQ5
0.875105952,TLL1
0.391911539,
0.458771868,KIAA1161
0.975905292,SNN
0.184414733,
0.277571094,TRPS1
0.820541933,C20orf177
0.632449427,SR
0.878979488,CAPN13
0.658334205,
0.12327234,
0.237240039,
0.558081231,TBX2
0.442766555,
0.895066267,CSPG2
0.395627501,RPA1
0.35697788,
0.297664076,MYH7B
0.647364372,KIAA0650
0.259544816,
0.365247417,KIAA0779
0.318031768,MYO10
0.38993659,
0.810970291,GSBS
0.880398509,
0.961696593,
0.285042701,
0.23674076,KIAA1311
0.45774612,PPP4R2
0.836998538,
0.891240724,FLJ21870
0.615390532,FLJ23375
0.67044514,
0.374691937,FLT1
0.534751113,C20orf48
0.377803618,MAP3K11
0.259139791,
0.061169533,
0.548795278,GAPD
0.5591675,IPW
0.407535992,PPBP
0.507422278,
0.767410166,
0.703943364,
0.857159395,FLJ10759
0.970948844,ARHGEF12
0.764396283,LCP1
0.784555823,
0.382112381,
0.584151099,
0.712967644,RPS9
0.295433009,GPM6A
0.259681773,C5orf4
0.705887754,FLJ11715
0.457883799,PRKCBP1
0.507528807,LOC51238
0.312238075,CCT8
0.961003534,HES2
0.452463633,
0.152882413,S100A5
0.169440289,CTBP2
0.611179895,KIAA0087
0.757648064,FLJ20413
0.561468871,DPP4
0.592458902,BMP6
0.385839293,FLJ00012
0.28023117,
0.177474351,RAB27B
0.565711711,HYAL4
0.87070267,
0.973094608,
0.782352616,LOC51170
0.404943944,GZMB
0.888663186,BBC3
0.698742573,LOC57862
0.169029369,PAG
0.800237685,HTR3B
0.476373994,
0.136840423,SFRS5
0.755368693,
0.53277012,
0.285765512,
0.263245396,ATF7
0.632757375,PRO1635
0.448208616,DNAJC4
0.947002478,WASF3
0.499724446,
0.391524712,KIAA0930
0.350462263,TRIP
0.943182991,CGI-58
0.835879546,GAPD
0.404530706,RAB3-GAP150
0.856239547,CCKBR
0.758135301,
0.435387284,VCP
0.723659663,COX7C
0.021883191,KCNMB3
0.21049575,
0.826989812,HSPC117
0.527696477,DNAM-1
0.694361281,C12orf4
0.710963615,
0.676914194,C6orf5
0.577529172,GOSR1
0.279488954,TAF1
0.988368648,MOV10
0.550736873,FLJ12969
0.689553525,CAMK2A
0.614237804,
0.792482917,
0.371614635,BAP1
0.386927011,GTR2
0.285256033,IDUA
0.702207073,RARB
0.371299043,
0.7862045,PRO1483
0.615392053,
0.927259846,
0.968932156,PMS1
0.183135717,KIAA1020
0.975342986,
0.86318742,
0.017360575,LOC57826
0.341269778,CSTF3
0.919520397,AGRP
0.863469932,KIAA0300
0.63500602,FUT4
0.709635702,GAPD
0.600411,FLJ20986
0.649366782,IGSF2
0.866429599,DLG1
0.627885446,GAPD
0.762667008,TRIM28
0.563042197,KIAA1784
0.137523567,DDX34
0.600329081,MAP4K1
0.929341164,HDAC6
0.806455212,BNIP3
0.650586569,MAD
0.601108218,MC2R
0.863527797,NAALAD2
0.485346088,BEX1
0.161914348,SIAT4C
0.190760576,ADSS
0.353557955,KIAA0601
0.442375707,EGFL4
0.433052936,PENK
0.388947278,TYRO3
0.715986991,SELB
0.514955484,CRY1
0.372252623,CFDP1
0.367663009,TMEFF2
0.217263375,SUPT5H
0.414506412,SRA1
0.21565443,
0.612177317,
0.669489293,
0.443613099,AKAP2
0.32258183,LOC51257
0.581593289,ITGAV
0.896118393,
0.497273445,
0.588764301,REV1L
0.32846563,FLJ20125
0.162620247,PLDN
0.309492704,
0.782813686,DKFZP564B147
0.479765543,
0.818055442,
0.509825107,Cyt19
0.778624515,LOC51275
0.837289516,DEFA6
0.799253578,ORC4L
0.432015029,
0.294269495,
0.40298481,C6.1A
0.928367258,COX6B
0.792843568,SPATA2
0.887262679,IL17C
0.223426526,
0.853163831,
0.801155601,FLJ22623
0.358824168,AAAS
0.698913711,IL3RA
0.92772219,RPL4
0.955557243,KIAA0767
0.413177119,
0.890773766,HNMT
0.403746934,TMEFF1
0.214912544,STRIN
0.96222427,KIRREL
0.686643364,
0.248347441,RNTRE
0.65718995,GPR84
0.802543559,SPTB
0.12669845,PLSCR4
0.446454535,
0.093818138,KIAA0252
0.962788332,
0.600852324,FLJ12529
0.784840637,
0.65421942,FLJ20548
0.908104012,PBP
0.720115426,HCGIV-6
0.401014999,
0.707092269,
0.317219157,GTF2A1
0.439780516,ZFPL1
0.26597205,
0.790781729,RGS3
0.970402075,AP3D1
0.855131803,DKFZP434G031
0.593119581,
0.703218097,ICSBP1
0.22831073,
0.231425426,DAP13
0.84962027,DSCR4
0.259045195,
0.490524564,
0.746863125,Rabip4R
0.098878317,TIP-1
0.012075652,VAMP3
0.694264415,KIAA1138
0.123658797,
0.876750504,DKK4
0.248795748,PPP3CC
0.776477797,ALDH3A2
0.285474041,FLJ21140
0.099118462,DNMT3B
0.513241067,HEY1
0.186816305,
0.340240268,IGHMBP2
0.938924401,
0.203195072,FLJ20502
0.765102109,
0.78052367,
0.232843996,FLJ11136
0.28734064,
0.726606311,MKRN3
0.127817982,SNCG
0.905091097,
0.701721118,CRSP8
0.177631796,CORTBP2
0.896098218,NR0B1
0.634065072,CYP11B1
0.423303306,
0.226051797,APACD
0.901557127,FLJ13952
0.017852893,
0.464506277,FLJ22318
0.028388579,FLJ20261
0.116409843,
0.825619796,
0.689921036,
0.71438046,
0.624535291,MRPS22
0.904457797,C21orf55
0.815879024,TPS1
0.59897919,FLJ11286
0.700617832,
0.076940279,LOC56181
0.287103516,VSHK1
0.405905526,PSCD4
0.979518474,IFNAR2
0.399030132,ATP6J
0.716217348,FOXD1
0.308402177,
0.039739463,KIAA0950
0.825550609,
0.801502794,ASPN
0.630459255,ACAA2
0.885847923,KIAA0993
0.438161935,
0.795363563,
0.11580869,DKFZP434N093
0.903301013,C1D
0.70190273,MMP11
0.478962182,TRPM6
0.69303098,CCR5
0.930381066,FOXP1
0.787749929,ANGPTL1
0.441694225,
0.612389114,
0.228168683,OSBPL9
0.632083781,EIF4A2
0.886443463,76P
0.424069624,PRO2289
0.589539077,
0.730919164,
0.163733817,
0.206324627,
0.789150211,KIAA1029
0.882830027,MGST3
0.722775971,APOE
0.562033799,CTF1
0.464803256,MGC14376
0.56607375,
0.710741199,NGFR
0.596059943,FNBP3
0.879633825,ICAM1
0.281865373,RPS24
0.610080401,SDF2
0.178505998,FLJ21749
0.629557098,
0.993959201,
0.947231614,BLAME
0.276411599,TGM5
0.148874743,FRZB
0.11490685,
0.34850114,
0.483497959,PHKB
0.658468584,LSM3
0.42527467,
0.453706453,
0.40703392,
0.440853717,
0.594568589,
0.440656948,LOC51128
0.369907687,
0.168202521,
0.935800852,SV2B
0.970153414,
0.415910876,CES2
0.141484319,
0.845057507,VAMP2
0.779529963,
0.545240407,CLPP
0.084069154,
0.856559316,HSPCB
0.85390703,
0.864870921,
0.867912247,H4FB
0.697013428,SRGAP1
0.382158974,RNF10
0.253028246,COL4A5
0.497270322,
0.320462338,RRP22
0.186027661,SP329
0.397947143,
0.763484372,54TM
0.304143927,
0.881250813,KIAA1511
0.053535047,PHKG2
0.756807727,LOC51651
0.369343417,PAPOLA
0.919808689,FLJ13153
0.691938683,
0.348481728,KCNK9
0.660677953,ITGA7
0.322060371,
0.681281467,SEPW1
0.795065171,
0.489977739,
0.526370701,PTPRT
0.548808848,FLJ10142
0.648266983,KIAA0592
0.902783825,
0.227037416,RARRES2
0.195241802,PTD002
0.109897782,
0.316883153,
0.947977786,ACADM
0.405625136,GUCA2B
0.921602049,BTF3L1
0.154476712,
0.06084436,
0.208115394,SLC12A5
0.541097364,
0.804038615,SECTM1
0.88134223,
0.706947916,CILP
0.863647398,KIAA1330
0.59944023,
0.304258418,FLJ23153
0.319156478,KIAA1615
0.147225007,KIAA1345
0.284924121,KIAA1336
0.37549278,LZ16
0.867901489,NCOA6IP
0.092470892,
0.653074994,
0.535575035,
0.720771346,GAPD
0.38877988,
0.854520685,SEC24C
0.258930308,PPP2R5B
0.882762306,MTCP1
0.147177675,
0.800896298,GIII-SPLA2
0.660082674,SEMA3A
0.861275243,
0.839201633,TRPC5
0.627291404,
0.121928261,RAB2L
0.850209142,DKFZP434F091
0.538472263,
0.523545329,GPR85
0.511688658,
0.230612667,CD244
0.986518161,PAK7
0.804063378,CDSN
0.947375051,BIN1
0.437541247,FLJ21439
0.263683957,OASL
0.559149358,EFG2
0.619245605,LOC58504
0.683871106,GGH
0.83498008,
0.640824759,
0.992153904,DKFZP564O092
0.93801259,KIAA1564
0.746147042,CENTG2
0.668121311,GAPD
0.634858891,LOC57099
0.584728332,
0.978590647,PSMD3
0.689897046,FLJ23399
0.524438211,FLJ20307
0.732082609,
0.406145192,TAX1BP1
0.039868554,RALB
0.802265124,
0.620365322,GAD2
0.854134116,
0.535879915,
0.94910156,
0.32357294,
0.820756709,
0.550938624,SCO1
0.12416582,DEF6
0.754041899,NR1D2
0.243601725,JUNB
0.950989396,DFFA
0.72567868,
0.963328163,GNB5
0.329993878,C20orf7
0.50537212,
0.422334497,RECK
0.528658139,
0.76771393,SRGAP3
0.730553826,CACNG3
0.704187136,
0.941780681,
0.402428001,HPA2
0.127941266,KIAA1079
0.733976762,ITGB5
0.774334775,DCK
0.953529593,ZNF132
0.741778876,
0.615953492,
0.942232879,
0.373107828,
0.899323192,GAPD
0.721376713,RPS27A
0.925104638,Rab11-FIP3
0.624366329,
0.070174623,USP20
0.622335017,
0.393513617,DLL3
0.265725928,SH3D5
0.533540601,LOC51634
0.050003682,
0.570739973,MAPK1
0.56176833,C1orf28
0.956768086,
0.687206474,LOC56851
0.700710105,
0.836067457,
0.489497792,
0.246912008,
0.736020362,KIAA1115
0.031380774,KIAA1587
0.756256906,EPB41L1
0.353592036,LOC51135
0.541582593,
0.462546395,GUCY2D
0.175287077,MAPK14
0.395940746,SI
0.979370059,
0.959648642,FLJ10204
0.243017364,
0.995723253,HAP1
0.807926088,DKFZP434I071
0.290768526,EFNB2
0.835328887,BAG5
0.79140892,NCBP2
0.15449334,
0.888407925,TTR
0.582978957,CAPZB
0.307328826,HCRTR1
0.410094478,
0.853278,EZH2
0.265899419,GPR14
0.372434344,GAPD
0.632605088,
0.550939487,IL8RA
0.634385717,DLX6
0.749619011,
0.309326479,KIAA0882
0.493923378,
0.420251443,SCDGF-B
0.84354653,KIAA0427
0.220400843,
0.820848911,
0.568122235,TNNT2
0.950802094,MRPS24
0.981643114,
0.498998143,FLJ13262
0.734674119,WFDC1
0.789820981,NDUFA6
0.88495605,
0.1282047,FLJ11005
0.504674554,
0.734892982,
0.968711998,GRIN2A
0.879129506,
0.499560966,TGFBR1
0.678524922,FLJ20531
0.858703738,
0.303862584,
0.910282525,CTSL2
0.298906207,MADD
0.717619645,IER5
0.760242419,
0.446623116,RBMY1A1
0.492507255,MMP17
0.507588513,
0.618311534,MTNR1A
0.777416469,NDUFA8
0.639352258,
0.247982566,KIAA0703
0.30602379,SPHK2
0.585725775,IL4R
0.762655726,ATP1B2
0.732658369,
0.287881812,HEC
0.864133544,
0.706531297,EDAG-1
0.702114412,
0.643985414,
0.337196929,SMPD1
0.817463178,DUSP7
0.637113946,HSN44A4A
0.51367396,FLJ23392
0.916707585,HIC1
0.606369974,FOXE1
0.592879641,SH2D2A
0.861190935,
0.042101469,
0.416277258,ALAD
0.034372807,FLJ20199
0.171423344,
0.884928893,
0.113968092,TXK
0.09604959,G22P1
0.970237592,
0.861515565,GENX-3414
0.291296797,CNGA3
0.336150533,HSPC210
0.08874846,
0.456584822,COX6A2
0.369398704,FBXO5
0.416508603,MAGEA6
0.8095347,
0.66706147,TMOD
0.5147582,KIAA1065
0.293265464,KIAA1043
0.369862157,FLJ10997
0.950820142,
0.89008913,
0.647181128,PBX3
0.979587647,BLMH
0.564239005,DKFZP434N151
0.366194851,
0.221413044,DCLRE1C
0.836461027,
0.593801647,H963
0.421114126,MRPS30
0.820526128,RAB2
0.635700316,LOC64172
0.824980043,
0.751927784,
0.758390501,MAGEF1
0.330157927,PARK2
0.802089899,HOXB9
0.845757581,
0.00742002,LRDD
0.696225033,NR1H2
0.669496059,KIAA1078
0.791888496,KIAA0336
0.851662588,
0.759621778,SFRS1
0.850267062,FLJ11186
0.437869045,KIAA0620
0.970140289,
0.057247549,
0.255813532,KIAA1402
0.339752972,FLJ21551
0.235750177,PP5395
0.328370373,
0.527752333,MGC2821
0.971172951,HGC6.1.1
0.267186014,PRKCABP
0.448297127,WNT4
0.309582079,ETFA
0.930845771,CREBBP
0.780751214,PRKDC
0.189312045,C20orf38
0.645782846,FLJ23191
0.874227109,FOXO3A
0.152005434,FLJ10377
0.258194461,HIS1
0.037883818,
0.110622198,SYNGR1
0.512427016,STMN1
0.321950163,LOC51239
0.684365582,PSMB6
0.606306535,FACL5
0.67240945,
0.829882833,MOST-1
0.879431151,ARPC3
0.833561364,MRPL16
0.639033419,FLJ23441
0.704831521,PMM1
0.968133203,GPR37
0.99407285,ZFR
0.731633262,
0.845517582,PKM2
0.800277012,RNUT1
0.906095217,
0.105409269,GALK2
0.849026006,
0.235221356,Cab45
0.9177539,CTSH
0.680247897,SH3KBP1
0.880594604,SS18L2
0.526972735,HCC8
0.795852846,
0.285881486,
0.737463719,ATP5C1
0.487325787,
0.94689085,FLJ11896
0.508439732,
0.512667162,
0.727944902,NME4
0.615665091,MAGEA4
0.656938696,CYP4F3
0.932411691,FLJ20481
0.16452107,SLC12A7
0.959847658,PIM1
0.914079692,INPP1
0.700929328,
0.101038184,
0.555934243,GYS2
0.242682518,
0.214751529,
0.963873569,
0.657399299,HEI10
0.524363745,FLJ22551
0.35436172,
0.900458062,ATP5O
0.60118528,GU2
0.538983907,
0.209375838,KIAA1416
0.94986591,CACNA1E
0.333677744,
0.114492269,LOC51019
0.209290582,MUC1
0.598423409,CAPNS1
0.451265593,GOT1
0.499362446,KIAA0226
0.20641114,
0.902222192,MGC2650
0.608708792,FLJ12528
0.054840059,CCNB3
0.87172459,SLB
0.596110619,MRPL23
0.475522765,RPL12
0.329627642,
0.616746823,DKFZP434O047
0.544981765,
0.454250258,
0.481953098,CSNK1G1
0.961216527,ENDOGL1
0.632400926,FLJ22756
0.441691549,
0.57331554,RSC1A1
0.754165266,
0.485503959,H4FH
0.223158005,LOC51292
0.586073696,PLCD1
0.235832512,
0.793357336,
0.313244084,
0.943542143,LOC51333
0.70556348,
0.255645393,CHDH
0.069728626,PTPN7
0.089236588,FIL1(ZETA)
0.647387338,HMGCR
0.933618977,DDIT3
0.176653878,NPY5R
0.880566812,
0.005915389,ZNF-U69274
0.511470234,
0.413011874,D123
0.667488126,
0.914596853,DKFZp762E151
0.733163238,HSPC028
0.171183862,SN
0.833341233,
0.467910453,TSSC3
0.433163495,
0.489884763,EAP30
0.054901357,PRO2012
0.593913188,INE2
0.740041194,
0.246634264,ZNF151
0.798885597,KIAA0105
0.041663997,TPT
0.728398449,MRE11A
0.651378222,FBLN5
0.561800565,GPX2
0.243579722,
0.375351506,TP53BP1
0.093182262,CTH
0.446322373,PROC
0.777423817,
0.721699499,
0.892474827,PCDHA9
0.833447535,
0.575299714,
0.364638544,
0.842835381,MY014
0.935332899,FLJ00007
0.848074573,SCP2
0.923232991,
0.619764608,FLJ10829
0.410531304,PDE6B
0.650176364,USP13
0.155279589,
0.363907952,
0.276161798,MEOX2
0.456285222,
0.085814823,PRO1853
0.302881877,ARSD
0.290842829,
0.704573659,HSPC055
0.522266287,HT021
0.353289916,CUL4B
0.432878251,
0.464265248,GAPD
0.144209811,MAP3K3
0.701400156,
0.389649387,KIAA0725
0.601885771,KRAS2
0.465698657,FLJ21103
0.625095959,CLECSF6
0.92914437,LAMP3
0.908200963,FUS1
0.169161947,
0.843604027,
0.999992043,SRPR
0.536885694,KIAA1036
0.934538201,DYRK1B
0.154962085,HAGE
0.405087868,CPS1
0.832789986,
0.981507387,
0.636223898,FLJ20259
0.299567759,
0.397897499,
0.233080257,WDR12
0.520797496,HEAB
0.7550692,
0.372690824,MT1H
0.370691424,
0.802017126,
0.925807059,CYB5
0.283572931,EIF4G3
0.541969,
0.621188,CD36L1
0.837789921,APEX
0.652365688,ELF2
0.856972544,TNF
0.904864964,PP2135
0.635258785,LOC51068
0.991333689,LOC51049
0.564779677,
0.887485803,PSEN1
0.341726469,
0.950531581,
0.770972448,CUL3
0.724343457,
0.951202591,
0.288899667,
0.70471298,HSD17B7
0.35511715,BAIAP1
0.39846796,WNT11
0.610646959,SFPQ
0.172498806,TMEM4
0.268140193,
0.519276358,KIAA0976
0.838544873,CALU
0.546286332,
0.353346679,
0.322603369,GAPD
0.78877923,
0.920955659,ASAH
0.80234875,UPK1B
0.151476276,FLJ10430
0.034232589,SCYB10
0.500978842,LOC51581
0.632866951,AQP7
0.510941414,AVIL
0.792758721,SDS
0.343514822,
0.777076606,DC2
0.139143291,KIAA1598
0.797073189,ZNF200
0.751061435,
0.007114297,MSX2
0.288817806,FLJ12387
0.627619049,
0.639440139,FLJ14904
0.515831209,
0.167934323,
0.588645081,CL25022
0.572614229,LIMS1
0.308765121,
0.744148116,
0.651199577,APAF1
0.155906818,NCOR2
0.334012071,RNF6
0.171891073,OR2F1
0.75681628,HCRTR2
0.794346744,LRRN3
0.941830682,M11S1
0.470866818,DDX33
0.720835488,FLJ00001
0.831492737,
0.955161353,FLJ10326
0.770657931,DSC3
0.965655937,PRKCG
0.857468664,FLJ20626
0.884705215,DKFZP434L187
0.580465496,KIAA0640
0.834279356,RPE65
0.687760452,P12
0.028706209,MTX2
0.508121439,CGGBP1
0.397059506,GABPB1
0.636078547,SCYA25
0.7575293,MAPK3
0.380467978,HSPC009
0.612696965,
0.319603774,
0.403463663,
0.972957083,
0.996886324,NEBL
0.505178912,
0.699723926,
0.761567642,
0.056594044,
0.566075966,
0.626547211,
0.63649904,GAPD
0.264927926,CLECSF1
0.812323464,MDS033
0.143923206,
0.744247957,TIMM17B
0.509420398,LOC51026
0.719141258,FLJ23251
0.470473141,
0.802631378,OR7C1
0.851689334,
0.90107632,
0.288917183,FLJ13231
0.864383485,FLJ10381
0.856048596,TOM1L1
0.432472186,
0.768025152,ABCB8
0.95849036,H2AFJ
0.953194027,
0.32894697,FLJ20635
0.50204553,KIAA0608
0.653461938,DKFZP564I122
0.081800593,FLJ10159
0.410736266,
0.927784477,GPR4
0.941067572,UPK2
0.95957284,AP3B1
0.52521431,TNFRSF9
0.051926371,
0.106237955,TERF1
0.03637074,EED
0.495470321,
0.468261603,
0.972175917,
0.366861608,H2AFC
0.558936574,C21orf33
0.430273514,PEX12
0.344843468,TEX15
0.364149682,FAP48
0.171755315,SCTR
0.877353018,UCP3
0.736715648,
0.142853695,FLJ12949
0.421823873,TOB2
0.211576539,ALDH1B1
0.695721424,NTSR2
0.813672774,KIAA0756
0.736137161,MLC1
0.956598131,CLCN5
0.344999569,FGF10
0.703292412,MAP3K4
0.877014864,RPL6
0.812673071,ABCG1
0.217232267,PLOD3
0.938283218,MGC5149
0.497402798,
0.197720627,
0.831353804,
0.861295902,ZNF261
0.119601977,GPR65
0.144243513,ZNF145
0.383323586,CSNK1E
0.91671543,ADPRTL1
0.484356341,
0.194064784,KIAA0562
0.125291978,KIAA1484
0.895829107,TBXA2R
0.456923676,
0.686585618,DDX5
0.696433061,EMP1
0.187486843,
0.199753923,FLJ20512
0.269039494,
0.486216191,RAD54L
0.329557292,GAPD
0.834998196,CINP
0.664413165,
0.44262161,ZNF24
0.715382936,BN51T
0.388141229,SPRR3
0.434979764,FLJ20424
0.717191393,FLJ21159
0.694210506,FLJ13265
0.623102087,
0.209381274,SPTBN1
0.51036547,HAMP
0.599502442,
0.801775021,KIAA0964
0.78212069,
0.485937295,
0.768671929,MUC2
0.463856661,
0.409350403,
0.718633208,CCRK
0.267970356,
0.855633268,
0.677805744,HNF3A
0.961640124,RAD51L1
0.986495623,HADH2
0.93436413,
0.758074966,PTPRA
0.288596107,pknbeta
0.504677676,ADAMTS5
0.535834168,TLH29
0.83112287,GRASP55
0.983770316,ALPL
0.567040381,FLJ10193
0.455528049,MGC10327
0.092159711,MLN64
0.861043566,
0.314827008,
0.9404644,FLJ20030
0.761258758,
0.805411755,GNB2
0.670445007,
0.982418207,BLNK
0.087388023,COPEB
0.926138505,KIAA0391
0.542614613,KCNK7
0.470846506,GAPD
0.717490648,
0.897977048,
0.984814843,
0.93698432,DKFZP566F212
0.988756345,LOC51288
0.853204999,
0.699193549,CALD1
0.779283232,
0.808460781,DAP10
0.321556565,
0.993854187,FLJ10856
0.385977771,SDCBP
0.553180575,FLJ12355
0.474687272,
0.368830799,HSD17B3
0.65597446,POU3F2
0.654880356,ACHE
0.609605117,
0.64609427,S100A4
0.233854031,KIAA1719
0.886424132,GPR88
0.922234981,
0.551181564,MGST1
0.864334527,WIF1
0.227819834,DKFZP566C134
0.272488981,COX6C
0.411464068,BCL9
0.186133722,C1orf8
0.533349003,GCN5L1
0.575685916,
0.113906123,KIAA0924
0.309725646,ZNF-kaiso
0.8408803,
0.258180842,MC5R
0.234496933,
0.58301323,
0.252229685,
0.255439751,HTN3
0.965046026,TM4SF3
0.425023882,
0.403490635,
0.710691768,
0.086289261,THOP1
0.846227891,
0.276006495,
0.651221643,RIPK3
0.454738663,
0.494557747,IDN3
0.788411926,QP-C
0.609230187,C20orf155
0.737975201,FLJ14249
0.995358003,LOC56832
0.824318933,GNGT1
0.982799251,
0.675313785,ACLY
0.752811284,LY117
0.119949708,FLJ11577
0.743002374,SPUF
0.827056601,OSBPL2
0.713890331,
0.24087089,LOC51044
0.025659459,KIAA0263
